2022-10-21T11:46:10Z;1ELS0208029962;0.00;2370.00;232.80;234.30;235.80;3.53;3.44;3.20;1628537.00;3937486.00;216906.00;1164302.00;
2022-10-21T11:46:10Z;1ELS0208029975;18.00;0.00;234.20;235.50;233.50;2.20;4.66;2.36;607496.00;5032885.00;189226.00;782967.00;
2022-10-21T11:46:15Z;1ELS0208029962;0.00;2365.00;233.30;234.10;236.10;3.52;3.43;3.19;1628537.00;3937490.00;216906.00;1164302.00;
2022-10-21T11:46:15Z;1ELS0208029975;0.00;0.00;234.40;235.50;234.10;2.21;4.63;2.38;607496.00;5032885.00;189226.00;782967.00;
2022-10-21T11:46:20Z;1ELS0208029962;0.00;2356.00;232.80;235.60;235.80;3.50;3.41;3.18;1628537.00;3937493.00;216906.00;1164302.00;
2022-10-21T11:46:20Z;1ELS0208029975;18.00;0.00;235.70;235.30;233.60;2.19;4.66;2.35;607496.00;5032885.00;189226.00;782967.00;
2022-10-21T11:46:25Z;1ELS0208029962;0.00;2324.00;233.00;235.60;235.60;3.46;3.37;3.13;1628537.00;3937496.00;216906.00;1164302.00;
2022-10-21T11:46:25Z;1ELS0208029975;19.00;0.00;235.50;235.10;233.60;2.19;4.66;2.35;607496.00;5032885.00;189226.00;782968.00;
2022-10-21T11:46:30Z;1ELS0208029962;0.00;2302.00;233.10;235.40;235.30;3.42;3.34;3.10;1628537.00;3937500.00;216906.00;1164302.00;
2022-10-21T11:46:30Z;1ELS0208029975;20.00;0.00;235.70;234.80;234.10;2.18;4.67;2.35;607496.00;5032885.00;189226.00;782968.00;
2022-10-21T11:46:35Z;1ELS0208029962;0.00;2287.00;233.30;235.60;235.50;3.40;3.31;3.08;1628537.00;3937503.00;216906.00;1164302.00;
2022-10-21T11:46:35Z;1ELS0208029975;30.00;0.00;235.60;235.00;234.00;2.17;4.68;2.34;607496.00;5032885.00;189226.00;782969.00;
2022-10-21T11:46:40Z;1ELS0208029962;0.00;2284.00;233.50;235.70;235.70;3.40;3.30;3.08;1628537.00;3937506.00;216906.00;1164302.00;
2022-10-21T11:46:40Z;1ELS0208029975;19.00;0.00;235.60;235.20;233.90;2.18;4.66;2.35;607496.00;5032885.00;189226.00;782969.00;
2022-10-21T11:46:45Z;1ELS0208029962;0.00;2279.00;233.00;235.40;235.40;3.39;3.30;3.07;1628537.00;3937509.00;216906.00;1164302.00;
2022-10-21T11:46:45Z;1ELS0208029975;9.00;0.00;234.90;235.10;234.00;2.20;4.65;2.37;607496.00;5032885.00;189226.00;782969.00;
2022-10-21T11:46:50Z;1ELS0208029962;0.00;2281.00;232.40;235.60;235.40;3.39;3.31;3.08;1628537.00;3937512.00;216906.00;1164302.00;
2022-10-21T11:46:50Z;1ELS0208029975;18.00;0.00;235.70;235.30;233.20;2.20;4.65;2.35;607496.00;5032885.00;189226.00;782970.00;
2022-10-21T11:46:55Z;1ELS0208029962;0.00;2281.00;233.50;234.60;236.20;3.40;3.30;3.07;1628537.00;3937515.00;216906.00;1164303.00;
2022-10-21T11:46:55Z;1ELS0208029975;1564.00;0.00;234.10;235.80;234.10;4.45;4.64;2.37;607497.00;5032885.00;189226.00;782970.00;
2022-10-21T11:47:00Z;1ELS0208029962;0.00;2283.00;234.00;234.70;236.20;3.39;3.31;3.07;1628537.00;3937519.00;216906.00;1164303.00;
2022-10-21T11:47:00Z;1ELS0208029975;767.00;0.00;234.50;235.90;234.50;3.31;3.56;3.49;607499.00;5032885.00;189226.00;782971.00;
2022-10-21T11:47:05Z;1ELS0208029962;0.00;2290.00;234.00;234.80;235.90;3.40;3.31;3.08;1628537.00;3937522.00;216906.00;1164303.00;
2022-10-21T11:47:05Z;1ELS0208029975;594.00;0.00;234.50;235.70;234.30;3.06;3.32;3.73;607499.00;5032885.00;189226.00;782971.00;
2022-10-21T11:47:10Z;1ELS0208029962;0.00;2305.00;233.90;234.80;236.20;3.43;3.34;3.10;1628537.00;3937525.00;216906.00;1164303.00;
2022-10-21T11:47:10Z;1ELS0208029975;369.00;0.00;234.50;235.90;234.30;2.73;3.01;4.03;607500.00;5032885.00;189226.00;782971.00;
2022-10-21T11:47:15Z;1ELS0208029962;0.00;2328.00;233.90;232.90;236.90;3.47;3.37;3.14;1628537.00;3937528.00;216906.00;1164303.00;
2022-10-21T11:47:15Z;1ELS0208029975;171.00;0.00;232.90;236.30;234.30;2.43;2.77;4.30;607501.00;5032885.00;189226.00;782972.00;
2022-10-21T11:47:20Z;1ELS0208029962;0.00;2344.00;233.90;233.10;236.50;3.49;3.40;3.16;1628537.00;3937531.00;216906.00;1164303.00;
2022-10-21T11:47:20Z;1ELS0208029975;160.00;0.00;234.00;235.70;233.90;2.43;2.74;4.33;607501.00;5032885.00;189226.00;782972.00;
2022-10-21T11:47:25Z;1ELS0208029962;0.00;2322.00;233.10;234.40;235.90;3.46;3.36;3.14;1628537.00;3937535.00;216906.00;1164303.00;
2022-10-21T11:47:25Z;1ELS0208029975;92.00;0.00;234.20;235.40;233.80;2.34;2.65;4.43;607501.00;5032885.00;189226.00;782972.00;
2022-10-21T11:47:30Z;1ELS0208029962;0.00;2311.00;232.50;235.40;235.20;3.44;3.35;3.12;1628537.00;3937538.00;216906.00;1164303.00;
2022-10-21T11:47:30Z;1ELS0208029975;0.00;1474.00;235.30;234.60;233.20;4.30;2.63;4.46;607501.00;5032886.00;189226.00;782973.00;
2022-10-21T11:47:35Z;1ELS0208029962;0.00;2315.00;232.90;235.60;235.40;3.44;3.35;3.12;1628537.00;3937541.00;216906.00;1164303.00;
2022-10-21T11:47:35Z;1ELS0208029975;0.00;753.00;235.50;234.80;234.00;2.94;2.96;3.10;607501.00;5032887.00;189226.00;782973.00;
2022-10-21T11:47:40Z;1ELS0208029962;0.00;2305.00;233.30;235.20;235.40;3.43;3.34;3.11;1628537.00;3937544.00;216906.00;1164303.00;
